,user_id,team,feedback,prompt_type,prompt_description,device,has_location,tasks_performed_day,team_prompts,goalsetting,dist,floor_div,diff_in_time,month_diff,user_id_0,user_id_1,user_id_2,user_id_3,user_id_4,user_id_5,user_id_6,user_id_7,prompt_description_0,prompt_description_1,prompt_description_2,prompt_type_0,device_0,device_1,device_2
128,82,7,0,task,turn on window,window,1,0,-1,0.0,32.89,1,18710,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
129,31,1,1,question,check window,window,1,0,-1,0.0,29.4,5,18744,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
130,64,3,0,task,turn off window,window,1,1,-1,0.0,53.62,0,18706,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
131,68,11,1,question,check weather,no_device,0,0,-1,0.0,9.48,0,18914,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
132,14,0,1,question,check heating,heating,1,0,951,0.6316313823163239,8.27,6,18795,0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
133,81,12,0,question,check window,window,1,1,1987,1.0,31.52,5,18940,5,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
134,10,0,0,task,turn on heating,heating,1,0,343,0.2278123702781234,27.52,5,18687,3,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
135,28,0,0,task,turn on window,window,1,1,1622,1.0,12.01,7,18919,4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
136,67,8,1,task,turn off airco,airco,1,2,567,0.3765877957658774,45.55,2,18716,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
137,75,3,1,task,turn on window,window,1,0,-1,0.0,11.2,6,18787,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
138,2,6,0,question,check lightning,lightning,1,0,91,0.060440016604400106,12.63,1,18646,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
139,91,2,1,question,check weather,no_device,0,1,291,0.19327521793275193,2.95,0,18683,4,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
140,0,11,1,task,turn off window,window,1,0,-1,0.0,30.22,2,18737,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
141,29,9,0,question,check airco,airco,1,0,-1,0.0,28.75,0,18775,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
142,53,2,0,question,check airco,airco,1,0,1635,1.0,21.23,1,18966,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
143,76,0,0,task,turn on airco,airco,1,2,1368,0.9085927770859605,67.07,6,18871,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
144,30,13,1,question,check computer,computer,1,2,-1,0.0,20.98,6,18941,5,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
145,17,10,1,task,turn on window,window,1,0,209,0.1388127853881277,38.57,0,18654,5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
146,23,9,0,task,turn on lightning,lightning,1,0,-1,0.0,20.46,1,18681,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
147,36,9,0,question,check window,window,1,0,-1,0.0,11.34,0,18686,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
148,73,13,0,question,check lightning,lightning,1,0,-1,0.0,45.21,1,18874,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
149,32,3,0,question,check heating,heating,1,0,-1,0.0,26.38,6,18861,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
150,64,3,0,task,turn on heating,heating,1,0,-1,0.0,59.55,1,18928,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
151,64,3,0,task,turn off computer,computer,1,1,-1,0.0,29.84,1,18742,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
152,89,6,1,question,check computer,computer,1,0,1744,1.0,44.01,1,18978,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
153,99,11,0,question,check airco,airco,1,0,-1,0.0,22.8,2,18917,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
154,93,9,0,question,check lightning,lightning,1,0,-1,0.0,39.13,2,18902,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
155,9,6,0,question,check airco,airco,1,0,73,0.04848484848484844,19.42,4,18642,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
156,47,7,1,question,check weather,no_device,0,1,-1,0.0,13.89,0,18697,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
157,78,13,0,question,check window,window,1,0,-1,0.0,4.82,5,18861,2,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
158,44,2,1,task,turn off lightning,lightning,1,3,288,0.19128268991282665,8.4,1,18682,4,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
159,66,8,0,question,check window,window,1,1,2015,1.0,28.58,1,18935,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
160,73,13,0,question,check window,window,1,0,-1,0.0,62.59,6,18979,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
161,42,6,1,question,check lightning,lightning,1,0,1563,1.0,28.64,0,18941,5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
162,64,3,0,task,turn on heating,heating,1,0,-1,0.0,33.87,4,18702,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
163,79,8,0,question,check window,window,1,0,267,0.17733499377334971,42.89,1,18671,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
164,31,1,1,question,check window,window,1,0,-1,0.0,7.12,0,18842,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
165,42,6,1,task,turn on airco,airco,1,0,1723,1.0,69.11,0,18974,6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
166,15,14,0,task,turn off window,window,1,0,233,0.1547530095475299,9.23,1,18748,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
167,40,14,0,task,turn on window,window,1,0,638,0.4237442922374423,62.24,5,18944,5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
168,76,0,0,task,turn on airco,airco,1,1,303,0.20124533001245304,26.78,7,18679,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
169,42,6,1,question,check weather,no_device,0,0,648,0.4303860523038599,8.74,0,18764,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
170,17,10,1,task,turn on heating,heating,1,0,646,0.4290577002905764,32.67,0,18710,3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
171,20,14,1,task,turn on lightning,lightning,1,0,499,0.3314238273142378,46.06,6,18879,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
172,61,10,1,task,turn off computer,computer,1,0,1907,1.0,47.55,2,18864,2,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
173,73,13,0,question,check heating,heating,1,0,-1,0.0,78.54,5,18696,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
174,0,11,1,task,turn on window,window,1,1,-1,0.0,30.22,5,18950,5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
175,98,4,1,question,check computer,computer,1,0,882,0.5858032378580387,27.62,0,18805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
176,67,8,1,question,check heating,heating,1,1,1774,1.0,77.99,1,18898,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
177,39,7,0,question,check window,window,1,0,-1,0.0,10.39,0,18950,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
178,70,5,0,question,check computer,computer,1,0,-1,0.0,88.74,4,18727,2,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
179,6,2,1,question,check airco,airco,1,0,1677,1.0,9.53,1,18978,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
180,85,0,1,task,turn on heating,heating,1,1,287,0.1906185139061849,27.6,0,18676,4,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
181,75,3,1,task,turn on heating,heating,1,0,-1,0.0,64.33,1,18771,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
182,95,6,0,question,check airco,airco,1,0,1193,0.792361975923643,33.68,1,18874,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
183,70,5,0,task,turn off lightning,lightning,1,0,-1,0.0,33.79,2,18684,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
184,36,9,0,task,turn off airco,airco,1,0,-1,0.0,11.34,4,18832,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
185,19,2,0,question,check heating,heating,1,0,95,0.06309672063096715,48.42,1,18645,5,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
186,51,0,0,question,check window,window,1,0,1466,0.9736820257368584,43.02,1,18889,3,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
187,22,14,1,task,turn off window,window,1,0,29,0.019261104192611043,88.23,5,18647,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
188,70,5,0,task,turn off window,window,1,1,-1,0.0,11.84,5,18859,2,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
189,51,0,0,question,check airco,airco,1,0,1346,0.8939809049398406,16.97,0,18867,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
190,2,6,0,question,check window,window,1,0,801,0.5320049813200517,70.17,1,18793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
191,14,0,1,question,check heating,heating,1,0,1074,0.7133250311332671,20.22,6,18820,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
192,47,7,1,question,check heating,heating,1,0,-1,0.0,69.05,2,18856,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
193,41,12,0,task,turn off computer,computer,1,1,1293,0.8587795765878244,23.08,2,18830,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
194,57,10,0,task,turn off computer,computer,1,0,979,0.6502283105022947,22.6,4,18752,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
195,89,6,1,task,turn on window,window,1,1,1289,0.8561228725612572,27.89,2,18891,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
196,68,11,1,task,turn off airco,airco,1,0,-1,0.0,9.48,3,18953,5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
197,89,6,1,task,turn off window,window,1,0,16,0.010626816106268163,58.99,3,18630,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
198,7,12,1,task,turn off computer,computer,1,1,1150,0.763802407638045,39.02,1,18807,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
199,9,6,0,task,turn off computer,computer,1,0,461,0.30618513906185096,19.42,4,18727,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
200,64,3,0,task,turn on lightning,lightning,1,0,-1,0.0,18.1,1,18653,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
201,57,10,0,task,turn on airco,airco,1,0,1751,1.0,80.8,4,18847,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
202,54,11,0,question,check heating,heating,1,0,-1,0.0,57.77,4,18777,1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
203,33,2,1,task,turn off heating,heating,1,2,1549,1.0,26.51,6,18948,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
204,70,5,0,task,turn off computer,computer,1,0,-1,0.0,28.39,2,18801,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
205,46,3,0,task,turn on lightning,lightning,1,2,-1,0.0,25.45,1,18631,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
206,61,10,1,question,check lightning,lightning,1,0,853,0.566542133665426,6.78,2,18734,2,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
207,96,4,0,question,check computer,computer,1,0,844,0.5605645496056497,29.45,4,18798,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
208,2,6,0,task,turn off heating,heating,1,1,1805,1.0,47.13,3,18990,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
209,64,3,0,question,check window,window,1,1,-1,0.0,75.09,0,18795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
210,68,11,1,question,check computer,computer,1,0,-1,0.0,29.48,4,18828,1,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
211,51,0,0,question,check airco,airco,1,0,1287,0.8547945205479736,22.48,3,18858,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
212,79,8,0,task,turn on heating,heating,1,0,1833,1.0,42.89,1,18907,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
213,18,3,1,question,check heating,heating,1,2,-1,0.0,65.69,4,18686,4,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
214,91,2,1,task,turn off window,window,1,0,1058,0.702698215026998,47.67,0,18846,2,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
215,26,1,0,question,check heating,heating,1,0,-1,0.0,18.63,0,18930,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
216,84,13,1,question,check computer,computer,1,0,-1,0.0,83.87,4,18846,2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
217,38,6,1,task,turn off heating,heating,1,0,678,0.45031133250311267,85.17,0,18769,1,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
218,13,8,0,task,turn off airco,airco,1,0,1320,0.8767123287671534,69.34,0,18827,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
219,89,6,1,question,check window,window,1,0,877,0.5824823578248296,38.99,2,18811,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
220,7,12,1,question,check heating,heating,1,0,176,0.11689497716894963,21.82,6,18656,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
221,14,0,1,task,turn on window,window,1,1,1579,1.0,23.06,7,18911,4,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
222,49,10,1,question,check airco,airco,1,0,226,0.1501037775010376,17.57,2,18656,5,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
223,13,8,0,task,turn off airco,airco,1,0,1639,1.0,25.06,3,18878,3,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
224,33,2,1,task,turn off heating,heating,1,0,1001,0.6648401826484146,6.67,5,18836,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
225,46,3,0,question,check window,window,1,0,-1,0.0,86.23,5,18639,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
226,98,4,1,task,turn on airco,airco,1,0,652,0.43304275633042694,12.1,2,18760,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
227,43,7,1,question,check heating,heating,1,0,-1,0.0,41.68,0,18709,3,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
228,0,11,1,question,check airco,airco,1,0,-1,0.0,22.23,1,18834,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
229,0,11,1,question,check airco,airco,1,1,-1,0.0,22.23,1,18757,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
230,85,0,1,task,turn on lightning,lightning,1,0,216,0.14346201743462,28.44,0,18663,4,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
231,76,0,0,task,turn on airco,airco,1,0,1396,0.9271897052719313,15.27,2,18877,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
232,56,12,0,question,check airco,airco,1,2,211,0.1401411374014112,22.82,1,18661,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
233,8,12,1,task,turn on airco,airco,1,3,883,0.5864674138646805,17.67,1,18769,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
234,83,3,0,question,check lightning,lightning,1,0,-1,0.0,47.47,6,18706,3,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
235,28,0,0,task,turn off airco,airco,1,0,1212,0.8049813200498375,12.01,5,18844,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
236,41,12,0,task,turn on heating,heating,1,0,376,0.24973017849730145,55.57,0,18689,3,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
237,75,3,1,task,turn on airco,airco,1,0,-1,0.0,26.43,0,18825,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
238,95,6,0,task,turn on airco,airco,1,0,269,0.17866334578663323,34.39,0,18682,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
239,22,14,1,question,check airco,airco,1,0,330,0.21917808219178053,35.17,7,18801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
240,8,12,1,question,check airco,airco,1,0,459,0.30485678704856745,45.41,6,18700,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
241,3,4,0,task,turn off window,window,1,0,1602,1.0,50.26,2,18936,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
242,67,8,1,task,turn on window,window,1,0,705,0.46824408468244016,32.25,2,18737,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
243,72,8,0,question,check weather,no_device,0,1,1262,0.8381901203819282,6.0,0,18819,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
244,15,14,0,question,check lightning,lightning,1,0,117,0.07770859277708585,16.01,4,18687,3,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
245,96,4,0,task,turn off computer,computer,1,0,626,0.4157741801577412,26.95,4,18755,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
246,38,6,1,question,check computer,computer,1,1,1308,0.8687422166874517,48.75,4,18896,3,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
247,68,11,1,task,turn off window,window,1,2,-1,0.0,53.36,1,18948,5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
248,0,11,1,question,check window,window,1,0,-1,0.0,61.69,1,18846,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
249,41,12,0,question,check lightning,lightning,1,0,2183,1.0,55.57,1,18972,6,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
250,47,7,1,question,check computer,computer,1,0,-1,0.0,29.06,3,18715,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
251,82,7,0,task,turn on lightning,lightning,1,0,-1,0.0,32.89,0,18882,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
252,29,9,0,task,turn off lightning,lightning,1,0,-1,0.0,6.46,3,18873,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
253,19,2,0,question,check lightning,lightning,1,0,1369,0.9092569530926023,14.32,6,18911,4,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
254,1,10,1,question,check airco,airco,1,0,1154,0.7664591116646122,28.12,4,18773,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
255,77,2,1,task,turn on airco,airco,1,0,1162,0.7717725197177467,5.23,5,18869,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
256,18,3,1,question,check computer,computer,1,1,-1,0.0,19.96,2,18923,4,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
257,39,7,0,task,turn on lightning,lightning,1,0,-1,0.0,14.34,1,18663,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
